word,O+ value,O- value
science sector,0.0019673274003321924,0.003970267278908749
sharply higher,0.03631544772346855,0.0026159856240706484
show concern,0.0104030612532025,0.0032636824449352804
pressure amid,0.005878373813979516,0.005233854569651227
week low,0.0,0.27103352704045575
plunge follow,0.0,0.009236439028820195
downgrade advance,0.0010207320961022304,0.005399983959999367
buy cite,0.011374962415593663,0.0
last earn,0.00343630643175649,0.003154526903663854
would likely,0.00417864284628529,0.0014766127360486098
midday downgrade,0.0020349242420294616,0.0039327300017714195
upgrade see,0.015931953876222427,0.0030864246870570293
cantor downgrade,0.002712251677310818,0.01078909689476297
downgrade raise,0.0010859858027845721,0.004098061341858437
highlight cos,0.005299973539028347,0.0015771747795806916
apple car,0.004221444112557941,0.0003679705660527346
piper downgrade,0.005758009571746118,0.023562742384887925
positive upgrade,0.0003918554859628501,0.0021329589567240215
lift forecast,0.007088066731618786,0.0014882885583472193
follow warn,0.000813718721016855,0.005876565504041476
reiterate view,0.0019553617908559698,0.0032536624805456185
continue lower,0.0,0.009372577921674239
share warrant,0.0,0.008114222293754683
new high,0.026211922436640802,0.0024405899834683492
place work,0.001976835321526093,0.0054114862931107744
forecast b,0.000289324063283042,0.002804657813872116
underweight stock,0.0017797794024263687,0.0005787091668505433
outperform overweight,0.0017797794024263687,0.0005787091668505433
overweight stock,0.0020259856158614084,0.0008036128385070189
stock lower,0.005476875025688577,0.012689305649424951
notable schedule,0.003577029913786255,0.002714756873659282
high q,0.009227984250183736,0.0008424056633176465
remove sell,0.010936801374769173,0.001882416474685735
share add,0.006403236057322971,0.0015069579225476528
fall sharply,0.0,0.005377445786924357
name today,0.002718958250420201,0.0028296288836489707
point initiate,0.011746422212993258,0.006676383427216619
initiate financial,0.0022017971108258005,0.0016703153412158528
list update,0.0023227966029965874,0.0030496218474788477
say valuation,0.008851156070116613,0.0001476007451551052
downgrade amid,0.0035217944110343966,0.004553553347538665
high heavy,0.010944741998986422,0.0
file capital,0.004778048024903598,0.0016861934571599907
research power,5.726101279809703e-05,0.0034036371360789196
power gas,5.726101279809703e-05,0.0034036371360789196
needham downgrade,0.002803665184693138,0.01381214405407794
downgrade urban,0.008518066410328111,0.0019598803605996745
international air,0.0,0.0014976346136274846
trade company,0.0,0.00450361737648939
look forward,0.007366889384461597,0.0009718305246270219
deal market,0.002243425073935422,0.0016471988708501742
think might,0.0020889760276848897,0.0010097167077963874
might happen,0.0026014977599497346,0.0007251076961936011
care stock,0.002348435707026579,0.003758633602415492
morgan warn,0.0005037532003423249,0.005144631008331528
analyst comment,0.009483328690176988,0.00124304713480673
chatter deal,0.004965504033064389,0.002124534129027791
attribute weakness,0.0,0.011027516337931201
look green,0.0038315047903406322,4.207112789617576e-05
stock mean,0.005040364593307928,0.0
lower report,0.00028649772175837337,0.0088815225602755
asset growth,0.00018714879712550372,0.004235570799291366
investment neutral,0.005154813721370323,0.004369969017300495
upgrade capital,0.008017713359240789,0.006396416215200269
mortgage reit,0.001735679865789894,0.0037372790111287195
like trump,0.008895602737866413,0.0
blair downgrade,0.0,0.019752491893964937
investment buy,0.004601250677577371,0.003230869856662715
limit term,0.0035221484847699843,0.0023836084237610846
top us,0.005878779957382104,0.0036063178066838004
play chemical,0.0006023939775040148,0.004004980537609977
name effective,0.003438295493035827,0.002791797638722218
bank morgan,0.006305824124302442,0.0008378024168839203
higher today,0.010351689319741914,0.001484086264701691
lift global,0.0,0.0013691716534782559
global profit,0.0,0.0029545794588204384
profit forecast,0.0,0.0028486238292240503
higher positive,0.008297238952588073,9.357235694552865e-05
spike positive,0.0063158110864327275,0.0015555059800993216
may sell,0.003790244786211134,0.002596356286367697
say use,0.0028037432891936283,0.002782546809729148
sharply lower,0.0,0.014533545828467172
close end,0.0046331381416471655,0.0024899129593895096
receive us,0.0007928023357836139,0.004622494095216961
rally q,0.009045917452557273,0.0007626970200870927
low may,0.0,0.004631374813944002
real crude,0.0,0.002241260545662891
crude continue,0.0,0.0031961064788629608
continue tumble,0.0,0.0028332384225715638
stock bank,0.01881097948996228,0.0
direct offer,0.0,0.014157602470433744
complete response,0.0,0.004459580037804938
gold higher,0.0,0.010541995281604162
national buy,0.008029908075251798,0.0018693353899707989
q warn,0.0010734370130379683,0.005009091617002145
sell pressure,0.003772353648630498,0.003148728509496079
reveal new,0.010260275812359597,0.0
hold reduce,0.0015189763256761226,0.0008922942139890855
downgrade class,0.0,0.00740453200333032
capital outperform,0.011279346886084576,0.0
