word,O+ value,O- value
sharply higher,0.04430237746852565,0.004713484959611039
science sector,0.0013523791846195283,0.005280919407499576
move market,0.007996190911427154,0.0017945519744776597
new high,0.02310685281113174,0.012064573952984365
show concern,0.004005695632356498,0.0051421921250871866
pressure amid,0.004449617154853773,0.009293704542753077
raise q,0.06720754093279294,0.0
week low,0.011942409829080063,0.20026312889235615
plunge follow,0.0,0.009754197063559306
stock resume,0.0037717083413240896,0.003522591315418257
downgrade advance,0.0,0.008606655986515305
part stock,0.0,0.007291814609069857
report research,0.002255364847858967,0.004624644483510605
trump declare,0.0021217403030418303,0.004274345856833657
follow concern,0.0005859577420331555,0.009640966834606598
cantor downgrade,0.0,0.01432949556968619
stock cos,0.0,0.002646493520743751
downside amid,0.0004282036921775717,0.003417244678263646
relate president,0.0,0.002646493520743751
share big,0.0,0.001990930377355742
august unite,0.000631406445532593,0.0053574956551884455
capital price,0.003746786048639761,0.003540704422196015
prime position,0.0,0.0069355622018639
bull case,0.015901955918690015,0.0014177503991576854
follow warn,4.99696779574147e-05,0.00935939194594273
crest initiate,0.006445844686334417,0.0024739030431246757
reiterate view,0.0010802194090007355,0.005031305876683383
downgrade therapeutics,0.0,0.01908358932209883
continue lower,0.002406640277700791,0.013910409098118888
response letter,0.0025735458661334558,0.006630469413878619
high afterhours,0.006764490792438923,0.001347486930510535
high q,0.011014043200331012,0.002509422915450633
place work,0.003911398272945095,0.004763311155784487
sell season,0.0009978133296938,0.0035998148483042908
play real,0.0056395780467247405,0.003954713629083528
sheet apple,0.0022796328100789976,0.0059492510867336645
notable schedule,0.0027938627824656594,0.0037858584455133844
share add,0.005284080946971554,0.0019760094045395064
estimate see,0.0,0.005583210142158363
lower mix,0.0030286840240898237,0.003167779564581498
global focus,0.0,0.006243625204839391
cut guidance,0.0,0.0292003515719058
high heavy,0.0067343771573209294,0.0006982509416458161
research power,0.0008511866398172841,0.0022149982888961415
power gas,0.0008511866398172841,0.0022149982888961415
gas conference,0.002649944293677493,0.00180252065358559
west trade,0.0032797304159770104,0.0009719570025196796
trade show,0.00614630406753676,0.0015730673758279784
needham downgrade,0.0036708805072787933,0.016123483403643873
could affect,0.0,0.0066019406879138575
ford top,0.000282888870731929,0.003597426187204555
retail worst,0.0,0.001207504707409764
perform sector,0.0,0.001207504707409764
ahead prime,0.0,0.001207504707409764
day retail,0.0012286059484593397,0.001195005031921691
big express,0.0,0.001207504707409764
equity offer,0.0036268030110023445,0.007654638553985788
general cable,0.0,0.01870358007175617
