word,O+ value,O- value
target change,0.00565099757237738,0.004598644591663539
conviction buy,0.002836532451649765,0.002576480940143918
watch today,0.012393442919357922,0.012157699254338083
schedule august,0.011852955806894156,0.011669242438650463
midmorning market,0.02139471435885473,0.022476370678296158
open lower,0.003759492051249954,0.005324213059709254
home depot,4.6842257447650976e-05,0.011215170053130748
maintain outperform,0.009948028651800295,0.009167728003486416
keep eye,0.011664407907770262,0.013183521528632574
initiate coverage,0.12264733447287154,0.10797209188449088
myriad genetics,0.0020328323891201172,0.0017600965327440956
profit beat,0.0038700025838555225,0.0038230361582826853
spike higher,0.02228127863184704,0.016252384906539706
option alert,0.02380908522078927,0.023590754191372607
alert call,0.009854777138941338,0.007007040307586101
call contract,0.0060500422893772126,0.004579082330882343
sweep ask,0.008217953609074635,0.00612001930557351
morning market,0.0526239389371716,0.05972587447778028
cut outlook,0.0012740335797227006,0.0031799248798952684
term disclose,0.02282465868284304,0.02716619974872489
contract trade,0.005396252682546679,0.004252065966751274
year quarter,0.009318041380700661,0.008728733004390053
quarter rev,0.0022187149454776112,0.001709061032847386
rev prior,0.003021916775783442,0.0017993131881521764
last year,0.009106210531160331,0.009979355199482837
resume trade,0.008483851355891777,0.010435241057195397
halt circuit,0.0016009863356305516,0.0010202554516265162
circuit breaker,0.002132133958489128,0.0021086297269204382
highest roi,0.005764512976397219,0.003224482663886569
estimate available,0.004463626953511627,0.003881249791918324
special dividend,0.002075597061097625,0.0020385966848429408
week low,0.010840689692790197,0.0281701268286921
market mostly,0.001959776183574254,0.002404840939136189
halt news,0.003177905296126678,0.0034154758601546878
news pending,0.0033668754363811292,0.0038059480167400616
worst perform,0.008033355153767002,0.04129367688548293
f show,0.004189727022983659,0.0023180712917370504
hear unconfirmed,0.005494218086476871,0.004198724607091985
midafternoon market,0.017243990787263602,0.01682067692410874
update dow,0.006577895159359649,0.006305007813221585
drop downbeat,0.0007541950228448995,0.0011396808272284638
downbeat result,0.0011985440916889186,0.00219954430169541
street journal,0.00350086136944223,0.0020646255033119508
auto industry,0.0026662934449766134,0.0019903960852106087
file show,0.004803393418743232,0.005513425416535659
maintain overweight,0.005265444025769626,0.005752492911080828
agee initiate,0.001091157458179581,0.0016610471138206523
reaffirm outlook,0.004531404082141777,0.004604841229248234
miss estimate,0.0013367244754038175,0.0021717071027256194
weak outlook,0.000957772141583776,0.0013415426309531576
spike high,0.011007324816017993,0.006883573028506081
imperial capital,0.004527443755782876,0.002925094151227873
service industry,0.0034241181453168686,0.006118657772843258
may compare,0.01339947796077816,0.014404446043032345
