word,O+ value,O- value
follow solid,0.018065873777499717,0.012240380122154105
public offer,0.0,0.06368403146867413
small cap,0.041354376645975306,0.015072162249327116
worst perform,0.0002074504863027969,0.029701646318923025
third quarter,0.008415051116353415,0.007468913883134718
spike higher,0.26094559344310514,0.06695515139730716
week low,0.0,0.22710083863100147
session low,0.008692986938788439,0.013561141061683577
perform remove,0.006013024228746585,0.05031813262338237
gross proceed,0.004665988181346246,0.014244176415627776
offer common,0.002687085962271426,0.03983611577977592
move higher,0.08833307105898222,0.02915647760870239
post downbeat,0.013228360471340087,0.02521208505939634
spike high,0.029881132070564854,0.0013276287680217649
file mix,0.0172088524097394,0.02013047741609835
chief financial,0.0019938412942238576,0.005630273522308969
financial officer,0.0019938412942238576,0.005630273522308969
next quarter,0.023741168698211624,0.03232042583411368
secondary offer,0.004516297625765172,0.04512218835388872
broker forget,0.0160240661528463,0.0077885811526040745
forget mention,0.0160240661528463,0.0077885811526040745
adobe incorporate,0.0,0.030071939766608546
federal reserve,0.013198909948582036,0.014194376247550157
issue downbeat,0.004260941234663474,0.01318853613145139
close purchase,0.007422445091676799,0.009792738131563916
general dynamics,0.051384793118920684,0.0003505428891745855
positive comment,0.017000753509938387,0.007806336837749821
gold field,0.010712739208251372,0.011806713696211684
profit lift,0.02633380823773187,0.006032971465491879
name chief,0.010760098958311629,0.007110070517333412
third point,0.012243399450973181,0.008203510102124018
business today,0.020534872018409683,0.006522892714704738
insurance broker,0.0,0.02576016717971468
senior secure,0.007817443953199816,0.007988016337772628
suffer triple,0.010840281446133243,0.00974711007172186
suffer point,0.008024974619666378,0.009594162602568087
video game,0.004163316656145903,0.015222152232078429
sharply lower,0.009063007936253522,0.011290911917524652
brent slip,0.014171481390601154,0.02179443597908542
brent slide,0.013649327247638761,0.016076746695431115
carnival corporation,0.01950864261636548,0.011636746044218856
pacific railway,0.03227737552809881,0.0
information service,0.02592741333467286,0.0023259469767242134
august prior,0.021655965012462895,0.0
plain pipeline,0.0,0.028054388974371177
white petroleum,0.03424093893323714,0.0
unite therapeutics,0.021622983076405377,0.0
southern company,0.013154009056877056,0.005138904147785956
fisher scientific,0.02603795040564969,0.0
