word,O+ value,O- value
care conference,0.0011535195236691718,0.0017189043657596355
spike high,0.025738600154409336,0.013069167596142406
high volume,0.013635535453647644,0.006221934625131394
sharply higher,0.004798651855945469,0.0006249329643756338
raise outlook,0.027396627757386553,0.009423191894557233
conclude today,0.004711791736207008,0.006662694136256506
conviction buy,0.0035569040307484724,0.00475010390751777
l brand,0.0009393282534433203,0.0028549356013380447
add conviction,0.0020909864609488984,0.0011802722703773373
beat view,0.004397111302425994,0.007772998042403507
last year,0.04018465438849583,0.048270628156871255
year yoy,0.004802995080079653,0.00743950511309581
get approval,0.003065233471902571,0.001564362703069937
streets chatter,0.018541209240649028,0.019114461184137677
alert put,0.028942951435312076,0.027223843932852036
put sweep,0.02789415533376315,0.028056674417415814
alert call,0.06514443137733553,0.03374365753337028
call sweep,0.07464298752423988,0.034795509303222595
da initiate,0.003299366805539474,0.004338398658661023
set join,0.0019532272771321355,0.0015314446372090376
ahead jobless,0.0031763037906033164,0.0016409022609260627
worst perform,0.014107618651123147,0.044781427484552175
week low,0.0,0.047047042944623495
cut outlook,0.004085649830693153,0.008010057458774833
rally three,0.005772429748984793,0.002740051889434749
three days,0.00733617103350455,0.005143817356273784
days increase,0.0048051316400019774,0.003945833662547967
increase volume,0.007554503143939714,0.007457671316712175
plummet three,0.0007928661421225027,0.001654475494002331
advance auto,0.0,0.004874395199648565
auto part,0.0034202946450792543,0.008762423983291632
pick pan,0.012243286787397726,0.010491099449789312
bear past,0.0009062112031891046,0.000814800107620242
past week,0.0012249482574789993,0.0009485822723578226
follow disappoint,0.0009800528685621017,0.003090183295379041
decline comment,0.00323792363758075,0.002130369701547524
four days,0.0028728300880683003,0.0035826181481704456
focus list,0.0038524356872109136,0.003273005964646048
highest close,0.0025842617191390227,0.0011836239970745978
rally four,0.0028547747890831695,0.003380523567336817
days sell,0.0029862434299024535,0.0035837929002690816
sell yesterday,0.0019867541470673577,0.0030532328509379927
f show,0.008299912835626293,0.0030883354839922198
hear unconfirmed,0.00349663115867513,0.003272186093654439
explore sale,0.0031715932280965238,0.0008410552354642837
g file,0.0030648694428846678,0.005793662690044069
imperial capital,0.003018262787461316,0.004314856704145779
miss estimate,0.0023430726386506812,0.0048389829502752816
may compare,0.010824727096540265,0.016857258448226106
open higher,0.0182958666498505,0.03190199240041146
mar call,0.005797434760394994,0.003215802386932229
sector perform,0.007740236354514976,0.01232546115282792
milestone payment,0.0012635682243101421,0.003397816913343256
positive opinion,0.001703712535576475,0.0026110869837154905
universal health,0.00521022195596474,0.0006345529304776043
community health,0.0,0.013541982266663822
raise dividend,0.021523971702163417,0.01567567488828127
corporation common,0.011027682796857658,0.006657402272220911
f season,0.0035782684142903988,0.003523132333417478
reinstate neutral,0.0016376151316788475,0.0017237265486563982
shelf offer,0.0063995973788597725,0.007794851920800785
repurchase program,0.0020729018505363517,0.002940341823590117
advisory board,0.0,0.007805980532238124
halt news,0.0043359586823030795,0.007319645117701415
news pending,0.004586045807147556,0.0073728629385974185
accord source,0.003018866170623827,0.0016087252969254073
sector weight,0.0045486334846335,0.004288739470745001
surge upbeat,0.0008624604533410787,0.00242880558567809
gross proceed,0.0014089306843379202,0.003807162383768204
unite therapeutics,0.004261191444448479,0.0006272944874887631
cruise line,0.004575052671109724,2.2323650001078254e-05
alert mar,0.006412709447440769,0.003260862724085884
unconfirmed chatter,0.007827008175266796,0.002346450229519804
secondary offer,0.001258838143364356,0.005973837611532328
propose public,0.0,0.0024555523259515238
public offer,0.0005921263587025762,0.009816952385091443
drug application,0.002344079965701147,0.0011209290671690153
take place,0.0011567311105839927,0.0022935039973515483
high vol,0.0018923094185799487,0.0008706850293342402
dow fall,0.0027291524948141054,0.004628028748388874
fall point,0.0019800537168510207,0.003955401365751295
