word,O+ value,O- value
watch today,0.00504655074783791,0.004244344151147338
must watch,0.005671301163684548,0.005487121832748698
schedule august,0.009707572590107903,0.0086813274652578
spike higher,0.024281039443148574,0.010243362250899153
option alert,0.013255220743637679,0.008807447624114232
alert call,0.003684790363166525,0.0030857256654573516
call contract,0.007792234534644142,0.004724864309067905
morning market,0.055608409218121435,0.06921746537547585
lead afterhours,0.0037043112920335424,0.003457226912321943
economic calendar,0.007043527894154959,0.0145659954389882
keep eye,0.0046094954093804374,0.007188007248904699
term disclose,0.018818067581557435,0.012390819813803099
initiate coverage,0.1457560644553347,0.1013823907852584
conference call,0.007976461235829775,0.007222915241360809
call highlight,0.001827466197834145,0.0014770065958853134
midmorning market,0.018107537428967365,0.020610263746291557
street view,0.001803417808923375,0.0024995375459844686
highest roe,0.009032693289100887,0.006325055489006604
contract trade,0.00784675253333551,0.005287319747046519
trade ask,0.0036643616722235664,0.0029364219021463752
morgan reiterate,0.006982614745460891,0.00534434245143138
k show,0.00575164739951514,0.006326682903199252
senior note,0.004860539684769538,0.0032519424430515085
highest dividend,0.010725042222972336,0.008635263836047536
narrow guidance,0.0016998391926937517,0.0021899920120028215
prep technical,0.002425136252735078,0.01748040764506417
midafternoon market,0.0178426946957893,0.01670401120816281
raise po,0.004714138164743084,0.0008625186083104236
western union,0.004449177005313143,0.0
post upbeat,0.007635054925763059,0.005385186014245751
trade currently,0.0032734959903448933,0.002292498327959787
affirm rat,0.0027616364011457564,0.0014935101163223558
rite aid,0.009619628694555984,0.0
edge lower,0.003887093407194212,0.0035160401459061706
resume trade,0.00711641366128151,0.010991918592541785
form k,0.005338895742254508,0.004328301975015725
amend file,0.0037123903721021545,0.0024443797692750117
win streak,0.0017556208581101314,0.001892824543357176
market wrap,0.03865637787684119,0.029920407844409615
insurance industry,0.0021212404559239734,0.00140494684041476
highest roi,0.006756775798847575,0.003023980836406297
rev estimate,0.0008899780373524361,0.001906469930735922
estimate available,0.0030134140550822494,0.0032880484969515047
halt news,0.0025983386482342284,0.0029286297699535413
news pending,0.002856495600219596,0.003473292265024913
worst perform,0.0,0.026657518973588607
public offer,0.00207269159048976,0.005501413316574518
edge higher,0.004789048095176953,0.0033969763618020704
schedule march,0.007185185142258882,0.007316790154571207
profit margin,0.007360508473813104,0.006585510306834589
highest operate,0.003183828938062266,0.002719938119968383
operate margin,0.0038534382166962415,0.0030869820611159242
file show,0.0036666357234682286,0.003722808538198858
auto part,0.00464571619708032,0.000553417001186582
earn season,0.007428286589756563,0.00729423386644742
post downbeat,0.000962582995000723,0.003656680520666759
reaffirm outlook,0.007081459681810021,0.005922230682964751
stock hit,0.020965612988731085,0.012284832132733632
hit week,0.020947034787715167,0.011461420577107697
store industry,0.004269538993396119,0.0029192500169303182
follow announcement,0.004124129526434732,0.002649254866430054
wrap dow,0.001055987653937363,0.0009742222070946996
surge upbeat,0.004028917058685919,0.002843689327079853
week low,0.0,0.011121861802131778
cash flow,0.001537227274504535,0.0020089343125484858
perform remove,0.0005383071959968555,0.0045641366648021976
imperial capital,0.0068740307875451824,0.00453081262026593
multiple positive,0.0012467339014376546,0.0006271595499455849
positive factor,0.0013298920235204905,0.0004558722962562333
outlook stable,0.0033474539610001126,0.004539978777799878
equipment industry,0.002236004990736126,0.001713324955520503
