word,O+ value,O- value
raise dividend,0.06598460951408221,0.0468306048624065
spike high,0.07724914150264264,0.027550909957259822
high volume,0.04030037654105399,0.01567577412211315
sharply higher,0.0168684944210102,0.001826137665074375
raise outlook,0.08184848658281031,0.03808801026629495
l brand,0.00037773296949303987,0.007768463022262268
add conviction,0.005807505479938245,0.0071864739031721496
conviction list,0.006422017380513579,0.0009172893409720676
cut outlook,0.012836936687221615,0.021282898966383367
set join,0.007480584634955291,0.004289452883113183
ahead jobless,0.0066097939682467745,0.00480239242950317
worst perform,0.015400230457528367,0.09828758843634015
week low,0.004354350691828617,0.0819921439670224
rally three,0.055722050801990365,0.02128795306405851
plummet three,0.009356385829513243,0.01672940639276692
decline comment,0.008107334573211488,0.007089829635696374
four days,0.008348184086395618,0.009205274931177825
highest close,0.006536450591600104,0.003943938385736872
rally four,0.008526708500140702,0.00851224761587329
days sell,0.008600360800447402,0.009278744032042601
sell yesterday,0.005713721156510416,0.007857590890340296
f show,0.024550333558738455,0.012190969554193338
sector perform,0.020016452409704465,0.031193467326822516
universal health,0.012785850752378312,0.007658874588016896
advisory board,0.0,0.024518481615276356
show liquidate,0.008404972062850315,0.0030916785622752832
liquidate position,0.0025752169090150472,0.0019758960695531623
gross proceed,0.006203927235388939,0.009284505649237234
unite therapeutics,0.011177461725516738,0.0035952996210542056
seek alpha,0.0047276326509860574,0.005573849287004197
unconfirmed chatter,0.020001300012904642,0.011059825987635264
secondary offer,0.0004933536743649074,0.02112688836386345
propose public,0.0,0.0059361416493298996
public offer,0.005861490038910732,0.020808180287039037
take place,0.003644303103710359,0.006807017104561212
end range,0.002157570046596525,0.00533633249955062
high vol,0.004931323886226325,0.002843063498126713
weak guidance,0.004602354845110697,0.00961758758558384
general motor,0.0035495424142080938,0.006699374906472674
manage care,0.001042634880174009,0.005005124805028837
pop high,0.01289918370924306,0.004205522145697364
reach agreement,0.008014393963918977,0.003862572048200343
file mix,0.006348824581743741,0.009688326317334892
receive order,0.015242564664913335,0.0015672939902768358
standpoint research,0.022532429472339025,0.00928027407087741
name chief,0.014814255454739455,0.009246654469900875
patent litigation,0.002966975729710816,0.005055902948949259
whats go,0.005695363203692231,0.004433124580946798
place today,0.0019579121473430714,0.003386653038577104
explore strategic,0.00622816987520616,0.002723097367624476
western union,0.013063922678527939,0.0020255793262207744
one place,0.0033590207678788333,0.009236207964901912
height highlight,0.002683892308906174,0.007850177704055696
recommend vote,0.003968570768893505,0.003796386639390237
everything need,0.004568929544108305,0.0035914187761437073
need know,0.01850697472363549,0.009320081043140336
repurchase program,0.006131402277387691,0.004787543917084081
credit card,0.004099657176121121,0.012037221676188042
juniper network,0.0,0.025268710816559185
tax reform,0.011640482323135812,0.006587749128198975
limit common,0.0,0.01041390160116949
advisory group,0.00394639757899742,0.007482541673931828
diabetes care,0.005504620470797769,0.005135922737629917
public service,0.010478517264044581,0.0006998049764016499
tax cut,0.005723533814817886,0.002759806353697818
disappoint result,0.0038848757607452757,0.005880949392747691
tick lower,0.004098518281544702,0.005251549138994808
highest level,0.012132177848261715,0.001303314985261387
special dividend,0.01703837315499333,0.004441605258410968
season start,0.00290717002122965,0.005012018262319267
gold silver,0.0022272846159175834,0.005188872020354971
narrow outlook,0.007250207653763772,0.007500131864308828
operate income,0.0072243548663852054,0.006970542513683915
bed bath,0.0,0.019155872299496734
bath beyond,0.0,0.015100334735161943
quarterly dividend,0.0077592704248832505,0.0027520728563475505
k clearance,0.004099535279744635,0.004058498251599174
sharply lower,0.0019386865791392732,0.006153345044870066
ways play,0.0037788330835738307,0.005415486922731639
increase quarterly,0.0047384123140449316,0.0019579459075160935
direct offer,0.0033930447952010535,0.005265444204353188
approval treatment,0.003933418005026237,0.0049250248987618905
good time,0.009102528260034666,0.0022587195909735203
via sell,0.0024081878015979985,0.007520391738311709
star bulk,0.019086930395715438,0.0
restaurant brand,0.018631141918080612,0.0
steel dynamics,0.040069334706750184,0.0
money final,0.005487786820216966,0.0025814880206999954
snap k,0.0017940254568081918,0.006085607616654756
deliver alpha,0.00561285728274604,0.003581997712537471
prep recap,0.005515871984372825,0.004943503868724379
pending home,0.007272139441031905,0.002071668759628973
energy fuel,0.005229110758679472,0.0057230868475323495
clear channel,0.0007741148895265824,0.007176349461313303
food safety,0.0,0.008069346449292171
waste management,0.009901402454738957,0.0
depot low,0.003157233267224345,0.0053623092332098785
international paper,0.0,0.014525822195595674
hill international,0.0,0.01237065641661742
independent bank,0.0,0.012227884488654495
