word,O+ value,O- value
ahead feed,0.002287511203470652,0.001980004669316391
spike higher,0.04615479821208636,0.029351986006475244
alert call,0.023470163155067687,0.014851659823408461
call contract,0.016567953563145246,0.013510138241090855
purchase term,0.004364644563656056,0.002570876232290593
home depot,2.1764084697835998e-05,0.019206919452175203
contract trade,0.015424200904884016,0.01320206232586336
board approve,0.0026473954732201205,0.0021826580080817354
resume trade,0.015347013922946705,0.017388211758008944
win streak,0.0013408790557011456,0.0025058911629201245
insurance industry,0.0006138491519122584,0.0049254487089028225
special dividend,0.003603814337014128,0.003542758852305374
week low,0.017073069068165237,0.04521453196280926
move session,0.013044613211668743,0.01684600018450305
northland initiate,0.002185552316163952,0.0032196520423639885
halt news,0.005537495512574076,0.00568874127600373
news pending,0.005788858289120919,0.00618353679287278
worst perform,0.001545444171059814,0.0694138008688583
f show,0.0047791672389106326,0.002495555851143154
hear unconfirmed,0.005562083685545439,0.004365207147390544
unconfirmed market,0.004633326846087827,0.004192852715736471
dow dip,0.001150205647691596,0.0025712611830236033
drop downbeat,0.0030677266288563374,0.003911261492540724
open lower,0.011373547527814788,0.013615504377152282
name interim,0.001637771489508138,0.002271175460523605
street journal,0.005561707338164276,0.003832076834358313
auto industry,0.006371047582732752,0.003733212360456338
show holder,0.0016093091382919531,0.002840277688943413
post downbeat,0.0025057519230173215,0.004593055889034127
reaffirm outlook,0.010693860088735276,0.007935441254760285
trade currently,0.0048247618016374755,0.004208860641386951
perform remove,0.002062357082982744,0.0031329243966290977
may compare,0.030819621339794854,0.03117371768211066
credit assume,0.0023629685404166446,0.003950899857958767
dow surge,0.0016201042363776575,0.0016234726300679773
surge point,0.001577629532633688,0.001541536808353304
raise dividend,0.030468437010724044,0.01574343328467721
passive stake,0.006011236862576425,0.0036029091553507527
sector perform,0.011132414888623755,0.01223633174352582
alert put,0.005873452393204497,0.007337435081132938
put sweep,0.00662200773673476,0.008102698166223802
follow announcement,0.012962445685271383,0.008502475486498063
show registration,0.0066752356592621595,0.006194209523045303
registration mix,0.0010865634530113778,0.0011918544101348616
mix shelf,0.0065115074092404425,0.006440173389299718
shelf offer,0.004080068072561358,0.004060448146111957
repurchase program,0.003396819998568428,0.004685141938811745
tender offer,0.005517495984705832,0.005320766183513786
crude oil,0.015695586011908517,0.018916767886204142
increase dividend,0.017280879754931994,0.0094318192825026
year quarter,0.015394239617430684,0.012143144255928393
advisory board,0.0,0.00576569626635631
sector weight,0.0029341707022026214,0.003405519597956347
turn higher,0.0023688860411171992,0.002135068686214778
drop weak,0.0021973633971806637,0.0019415721564594623
weak outlook,0.0017732451454217546,0.0036321048226294174
public offer,0.003986799326772688,0.005462346010679308
offer common,0.0031877675010672088,0.006481158415878571
propose public,0.0008542192450175563,0.0006567716808411829
office depot,0.010752747268685582,0.001201213398180292
hold remove,0.002769715376820934,0.003917676862087522
investor day,0.0030345598608572965,0.0017931488627078052
cut target,0.0014464251809655812,0.003894130402916186
growth forecast,0.0034060418656405305,0.005527629364167487
forecast next,0.002886312943231265,0.005096683852610357
corporate week,0.002602809665146133,0.002114718181733563
receive order,0.0036229411807027477,0.002197655378557638
director buy,0.008020376120265682,0.004919652415751239
move higher,0.01275825557596388,0.008244646692006946
plug power,0.009517862305198391,0.002225496340218389
good news,0.0013113436405120618,0.0024242173470655983
move afterhours,0.00349922920015209,0.0036864744726342537
secondary offer,0.0029058687144357196,0.004433118073533535
