word,O+ value,O- value
midday gainer,0.05474071267803611,0.004539820547691428
pair trade,0.004089284294240002,0.002410751886369508
overweight rais,0.006118817951250501,0.0021308247596922244
ahead economic,0.0016651685779770873,0.001457004801320936
economic data,0.0023421449924201847,0.0021091317509095947
watch today,0.010945495913432433,0.012093930501567781
convict buy,0.0025399025000388963,0.002796211349743099
week high,0.027164384890069237,0.008365268667236546
volume mover,0.028222570623380978,0.004098185434107595
midmorn market,0.02201189569297364,0.03266765055020857
open lower,0.0027113416676349095,0.006358175161234114
initiate coverage,0.09948706353938085,0.07949204444788237
beat view,0.0014859173468786552,0.0024148361504230777
spike higher,0.018939397438032565,0.01692567286194278
option alert,0.034973633984911046,0.02724294989429937
alert call,0.011219026569115071,0.005771916489354965
sweep ask,0.012116397303102122,0.008114447795985419
morn market,0.0169992213008247,0.02639223462955224
cut outlook,0.0008847706410826367,0.002976972004508776
urban outfitter,0.006095892993081889,0.0007299535002328479
term disclosed,0.022878911920425807,0.025552418743612852
midday loser,0.0,0.0545038512466005
prior year,0.008133643973312022,0.008232066013808454
year quarter,0.0067153639608899755,0.00690112954506742
quarter rev,0.0019425001433245766,0.0018737969788105615
last year,0.016303403407909017,0.015627443307542423
resume trade,0.004735031895475368,0.010605352991481734
midafternoon market,0.017075359257562196,0.026176306943254672
drop weak,0.0005180264939112011,0.0008679252895251202
update crude,0.00432485415151637,0.006431753067972975
crude oil,0.007432232698415913,0.009039701447903855
jobless claim,0.003886050758231753,0.0020548025108276277
worst perform,0.004921840586448668,0.030335492667811
week low,0.0,0.027568121440772152
three day,0.005659233089967558,0.0033024307903083768
day increasing,0.0031596684313894095,0.0020592387810146927
increasing volume,0.004371010219982559,0.003944568033901686
plummet three,0.000462947309986018,0.0007677158904856358
top initiation,0.032583798019191035,0.028781370973393002
see unusual,0.000999755390524209,0.0014544994037280774
unusual option,0.000992775838863414,0.0013998015763262842
option activity,0.001809080531933622,0.0020641932624282638
advance auto,0.0,0.0033842213258669642
spike high,0.012521165317013581,0.006900251286159762
high volume,0.005896195759198272,0.0029371209582385095
focus list,0.002163062906424092,0.0018711245831114353
four day,0.0021253572685433595,0.0022458413055848423
day sold,0.0021546888822404488,0.002309574699846912
huge call,0.009361202084088424,0.005277765950350935
